Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
T/NK | ref:NK_C2	GO:0072539	T-helper 17 cell differentiation	7/243	53/15651	0.132075471698113	8.50663871418588	6.87442160873686	1.67344676713658e-05	0.000565011080075818	0.000565011080075818	CD69/RORA/TBX21/JAK1/JUNB/PSMB9/BRD2	7
T/NK | ref:NK_C2	GO:0002418	immune response to tumor cell	6/243	36/15651	0.166666666666667	10.7345679012346	7.34317887961286	1.73624061636365e-05	0.00058276405629241	0.00058276405629241	CD160/HLA-A/NKG7/TGFB1/PRF1/HMGB1	6
T/NK | ref:NK_C2	GO:1990868	response to chemokine	9/243	96/15651	0.09375	6.03819444444444	6.21817164911007	1.81165318189696e-05	0.00060100541022698	0.00060100541022698	XCL1/CCL3/CCL4/XCL2/CX3CR1/DUSP1/MAPK1/CCL5/CXCR4	9
T/NK | ref:NK_C2	GO:1990869	cellular response to chemokine	9/243	96/15651	0.09375	6.03819444444444	6.21817164911007	1.81165318189696e-05	0.00060100541022698	0.00060100541022698	XCL1/CCL3/CCL4/XCL2/CX3CR1/DUSP1/MAPK1/CCL5/CXCR4	9
T/NK | ref:NK_C2	GO:0002440	production of molecular mediator of immune response	12/243	177/15651	0.0677966101694915	4.36660389202762	5.65671802865559	2.10574355126931e-05	0.000694530214077611	0.000694530214077611	PTPRC/CD160/XCL1/TBX21/XBP1/HLA-A/B2M/CD7/TGFB1/SASH3/HLA-E/CD244	12
T/NK | ref:NK_C2	GO:0006887	exocytosis	17/243	338/15651	0.0502958579881657	3.23942581634889	5.22699472993102	2.22125329960729e-05	0.00072841789238846	0.00072841789238846	CD160/PLEK/CCL3/FCGR3A/FCER1G/RAC2/FGR/IFNG/NKG7/PTGDR/SYTL3/KLRC2/RAP1B/LAT2/CCL5/CD300A/ITGB2	17
T/NK | ref:NK_C2	GO:0002483	antigen processing and presentation of endogenous peptide antigen	5/243	23/15651	0.217391304347826	14.0016103059581	7.83603801965647	2.31808993105832e-05	0.000743091075652741	0.000743091075652741	HLA-A/B2M/HLA-C/HLA-E/HLA-B	5
T/NK | ref:NK_C2	GO:0032703	negative regulation of interleukin-2 production	5/243	23/15651	0.217391304347826	14.0016103059581	7.83603801965647	2.31808993105832e-05	0.000743091075652741	0.000743091075652741	PTPRC/XCL1/TBX21/ZFP36/TNFAIP3	5
T/NK | ref:NK_C2	GO:0051132	NK T cell activation	5/243	23/15651	0.217391304347826	14.0016103059581	7.83603801965647	2.31808993105832e-05	0.000743091075652741	0.000743091075652741	CLEC2B/LCK/CD300A/KLRF1/NCR3	5
T/NK | ref:NK_C2	GO:0072677	eosinophil migration	5/243	23/15651	0.217391304347826	14.0016103059581	7.83603801965647	2.31808993105832e-05	0.000743091075652741	0.000743091075652741	CCL3/CCL4/CCL5/PTGER4/CD300A	5
T/NK | ref:NK_C2	GO:0036037	CD8-positive, alpha-beta T cell activation	6/243	38/15651	0.157894736842105	10.1695906432749	7.10699057108424	2.39779173368099e-05	0.000760099979576872	0.000760099979576872	IRF1/XCL1/HLA-A/PSMB9/RUNX3/HLA-E	6
T/NK | ref:NK_C2	GO:0043300	regulation of leukocyte degranulation	6/243	38/15651	0.157894736842105	10.1695906432749	7.10699057108424	2.39779173368099e-05	0.000760099979576872	0.000760099979576872	CD160/RAC2/FGR/KLRC2/CD300A/ITGB2	6
T/NK | ref:NK_C2	GO:0046635	positive regulation of alpha-beta T cell activation	7/243	56/15651	0.125	8.05092592592593	6.63796027431292	2.42017539197458e-05	0.000762956949536294	0.000762956949536294	CD160/XCL1/HLA-A/GPR65/RUNX3/HLA-E/BRD2	7
T/NK | ref:NK_C2	GO:0051017	actin filament bundle assembly	11/243	153/15651	0.0718954248366013	4.63059791817962	5.66726100222742	2.70802426666091e-05	0.000849010245360832	0.000849010245360832	LCP1/FLNA/EVL/PLEK/PFN1/RHOC/PIK3R1/GPR65/ACTG1/PTGER4/ZEB2	11
T/NK | ref:NK_C2	GO:0019722	calcium-mediated signaling	13/243	213/15651	0.0610328638497653	3.93096852721266	5.40869648581421	2.91509305087773e-05	0.00090893557094581	0.00090893557094581	PTPRC/PLEK/CCL3/CCL4/FCGR3A/CALM1/CX3CR1/SELENOK/MCTP2/SLA2/LAT2/CXCR4/NFATC2	13
T/NK | ref:NK_C2	GO:0045620	negative regulation of lymphocyte differentiation	7/243	58/15651	0.120689655172414	7.77330779054917	6.48988709351082	3.05608379059774e-05	0.000947718158106017	0.000947718158106017	IRF1/CD69/ID2/TBX21/PSMB9/RUNX3/HMGB1	7
T/NK | ref:NK_C2	GO:0061572	actin filament bundle organization	11/243	156/15651	0.0705128205128205	4.54154795821462	5.58273237258693	3.24236699238412e-05	0.000985940145554035	0.000985940145554035	LCP1/FLNA/EVL/PLEK/PFN1/RHOC/PIK3R1/GPR65/ACTG1/PTGER4/ZEB2	11
T/NK | ref:NK_C2	GO:0042119	neutrophil activation	6/243	40/15651	0.15	9.66111111111111	6.88771893577155	3.24845333621028e-05	0.000985940145554035	0.000985940145554035	KMT2E/FCER1G/TYROBP/CCL5/CD300A/ITGB2	6
T/NK | ref:NK_C2	GO:0043368	positive T cell selection	6/243	40/15651	0.15	9.66111111111111	6.88771893577155	3.24845333621028e-05	0.000985940145554035	0.000985940145554035	CD69/TBX21/SPN/JAK1/ZAP70/BRD2	6
T/NK | ref:NK_C2	GO:0046636	negative regulation of alpha-beta T cell activation	6/243	40/15651	0.15	9.66111111111111	6.88771893577155	3.24845333621028e-05	0.000985940145554035	0.000985940145554035	CD69/XCL1/TBX21/CD300A/RUNX3/HMGB1	6
T/NK | ref:NK_C2	GO:0097530	granulocyte migration	10/243	129/15651	0.0775193798449612	4.99282227964399	5.71857957338243	3.30577620094929e-05	0.000998029576858024	0.000998029576858024	XCL1/CCL3/CCL4/RAC2/CD99/MAPK1/CCL5/PTGER4/CD300A/ITGB2	10
T/NK | ref:NK_C2	GO:1901342	regulation of vasculature development	15/243	282/15651	0.0531914893617021	3.42592592592593	5.16257599333677	3.58667207170521e-05	0.00107713425479737	0.00107713425479737	CD160/CEMIP2/FYN/XBP1/NFE2L2/CLIC3/FASLG/JAK1/TGFB1/ITGB1/BTG1/TNFAIP3/ITGB2/HMGB1/CXCR4	15
T/NK | ref:NK_C2	GO:0002484	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	4/243	13/15651	0.307692307692308	19.8176638176638	8.52381372091081	3.63067909602134e-05	0.00107899244384884	0.00107899244384884	HLA-A/HLA-C/HLA-E/HLA-B	4
T/NK | ref:NK_C2	GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	4/243	13/15651	0.307692307692308	19.8176638176638	8.52381372091081	3.63067909602134e-05	0.00107899244384884	0.00107899244384884	HLA-A/HLA-C/HLA-E/HLA-B	4
T/NK | ref:NK_C2	GO:0050728	negative regulation of inflammatory response	11/243	159/15651	0.0691823899371069	4.45585837409737	5.50031962294799	3.86533480400647e-05	0.00114277722236585	0.00114277722236585	PTPRC/CST7/CD69/RORA/YES1/FYN/FGR/AOAH/PTGER4/TNFAIP3/GSTP1	11
T/NK | ref:NK_C2	GO:0060326	cell chemotaxis	15/243	285/15651	0.0526315789473684	3.38986354775828	5.11331200622895	4.05042091131292e-05	0.00119132483092534	0.00119132483092534	BIN2/XCL1/NR4A1/CCL3/CCL4/XCL2/CX3CR1/RAC2/DUSP1/MAPK1/CCL5/ITGB2/GSTP1/HMGB1/CXCR4	15
T/NK | ref:NK_C2	GO:0042063	gliogenesis	13/243	220/15651	0.0590909090909091	3.80589225589226	5.26347383127099	4.08226741171597e-05	0.00119453424878212	0.00119453424878212	PRKCH/ID2/SYNE2/CCL3/AREG/CX3CR1/IFNG/ADGRG1/TGFB1/MAPK1/GSTP1/CXCR4/ZEB2	13
T/NK | ref:NK_C2	GO:0050792	regulation of viral process	10/243	133/15651	0.075187969924812	4.84266221108326	5.58891274106229	4.29737618040221e-05	0.00125106267782525	0.00125106267782525	IFITM1/STOM/APOBEC3G/IL32/ZFP36/VPS37B/DDX5/CCL5/IFITM2/HMGB1	10
T/NK | ref:NK_C2	GO:0002726	positive regulation of T cell cytokine production	5/243	26/15651	0.192307692307692	12.3860398860399	7.29686875121353	4.36247461860059e-05	0.00125718586736035	0.00125718586736035	XCL1/TBX21/HLA-A/B2M/CD7	5
T/NK | ref:NK_C2	GO:0071353	cellular response to interleukin-4	5/243	26/15651	0.192307692307692	12.3860398860399	7.29686875121353	4.36247461860059e-05	0.00125718586736035	0.00125718586736035	PTPRC/XCL1/XBP1/IL2RG/JAK1	5
T/NK | ref:NK_C2	GO:0009611	response to wounding	20/243	469/15651	0.0426439232409382	2.74658453762931	4.82279399767875	4.52286629291593e-05	0.00129685804358685	0.00129685804358685	FLNA/PLEK/CLIC1/XBP1/NFE2L2/FCER1G/CX3CR1/ZFP36L1/RHOC/ADGRG1/ZFP36L2/LCK/ZFP36/TGFB1/ACTG1/TYROBP/ITGB1/TNFAIP3/MYL12A/HMGB1	20
T/NK | ref:NK_C2	GO:0043434	response to peptide hormone	18/243	397/15651	0.0453400503778338	2.92023509655751	4.86681634932809	5.00490468434668e-05	0.00142539313611669	0.00142539313611669	BTG2/NR4A2/FYN/NR4A1/XBP1/NFE2L2/AREG/ZFP36L1/PIK3R1/FOS/JAK1/TGFB1/MAPK1/TGFBR3/BTG1/SRSF5/GSTP1/STAT4	18
T/NK | ref:NK_C2	GO:0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	4/243	14/15651	0.285714285714286	18.4021164021164	8.18043770744566	5.02110095267184e-05	0.00142539313611669	0.00142539313611669	HLA-A/HLA-C/HLA-E/HLA-B	4
T/NK | ref:NK_C2	GO:0043065	positive regulation of apoptotic process	19/243	436/15651	0.0435779816513761	2.80674481821271	4.80497637811769	5.27058569846136e-05	0.00148880999977329	0.00148880999977329	CD160/CCL3/XBP1/IFNG/UBB/GZMA/DUSP1/FASLG/LCK/TGFB1/ITGB1/CCL5/GADD45B/DNAJA1/BTG1/STK17A/SQSTM1/HMGB1/ADRB2	19
T/NK | ref:NK_C2	GO:0035821	modulation of process of another organism	9/243	110/15651	0.0818181818181818	5.26969696969697	5.64340330847687	5.37579563022977e-05	0.00151104876187641	0.00151104876187641	IFITM1/STOM/CCL3/CCL4/CX3CR1/RAB29/CCL5/IFITM2/PRF1	9
T/NK | ref:NK_C2	GO:0002820	negative regulation of adaptive immune response	7/243	64/15651	0.109375	7.04456018518519	6.08500022062966	5.83451996876097e-05	0.00160829811312802	0.00160829811312803	PTPRC/CD160/CD69/XCL1/TBX21/KLRC1/KLRD1	7
T/NK | ref:NK_C2	GO:0045058	T cell selection	7/243	64/15651	0.109375	7.04456018518519	6.08500022062966	5.83451996876097e-05	0.00160829811312802	0.00160829811312803	CD69/TBX21/SPN/JAK1/ZAP70/PSMB9/BRD2	7
T/NK | ref:NK_C2	GO:0046637	regulation of alpha-beta T cell differentiation	7/243	64/15651	0.109375	7.04456018518519	6.08500022062966	5.83451996876097e-05	0.00160829811312802	0.00160829811312803	CD69/TBX21/GPR65/JUNB/RUNX3/BRD2/HMGB1	7
T/NK | ref:NK_C2	GO:2000401	regulation of lymphocyte migration	7/243	64/15651	0.109375	7.04456018518519	6.08500022062966	5.83451996876097e-05	0.00160829811312802	0.00160829811312803	CD69/XCL1/MSN/CCL3/CCL4/SPN/CCL5	7
T/NK | ref:NK_C2	GO:0031960	response to corticosteroid	10/243	139/15651	0.0719424460431655	4.63362643218758	5.40382095420354	6.25587289118518e-05	0.00171615436139917	0.00171615436139917	PTPRC/TBX21/AREG/ZFP36L1/ZFP36L2/FOS/DUSP1/ZFP36/TGFB1/GSTP1	10
T/NK | ref:NK_C2	GO:0002295	T-helper cell lineage commitment	5/243	28/15651	0.178571428571429	11.5013227513228	6.98438190621491	6.35478352353006e-05	0.00172668546596488	0.00172668546596488	CD69/TBX21/SPN/JAK1/BRD2	5
T/NK | ref:NK_C2	GO:0070670	response to interleukin-4	5/243	28/15651	0.178571428571429	11.5013227513228	6.98438190621491	6.35478352353006e-05	0.00172668546596488	0.00172668546596488	PTPRC/XCL1/XBP1/IL2RG/JAK1	5
T/NK | ref:NK_C2	GO:0045123	cellular extravasation	7/243	65/15651	0.107692307692308	6.93618233618234	6.0225962239364	6.45322025754085e-05	0.00173890914935053	0.00173890914935053	CX3CR1/CD99/SPN/ITGB1/PTGER4/ITGAL/ITGB2	7
T/NK | ref:NK_C2	GO:0002639	positive regulation of immunoglobulin production	6/243	45/15651	0.133333333333333	8.58765432098765	6.40110815890751	6.46072098952529e-05	0.00173890914935053	0.00173890914935053	PTPRC/XCL1/XBP1/TGFB1/SASH3/HLA-E	6
T/NK | ref:NK_C2	GO:0070098	chemokine-mediated signaling pathway	8/243	88/15651	0.0909090909090909	5.85521885521886	5.73575590981086	6.6372894386719e-05	0.00177804570596535	0.00177804570596535	XCL1/CCL3/CCL4/XCL2/CX3CR1/MAPK1/CCL5/CXCR4	8
T/NK | ref:NK_C2	GO:0032609	type II interferon production	9/243	114/15651	0.0789473684210526	5.08479532163743	5.4970073253211	7.11206572251916e-05	0.00188750916338113	0.00188750916338113	CD160/XCL1/HLA-A/TXK/PTPN22/PSMB9/BTN3A2/HMGB1/CD244	9
T/NK | ref:NK_C2	GO:0032649	regulation of type II interferon production	9/243	114/15651	0.0789473684210526	5.08479532163743	5.4970073253211	7.11206572251916e-05	0.00188750916338113	0.00188750916338113	CD160/XCL1/HLA-A/TXK/PTPN22/PSMB9/BTN3A2/HMGB1/CD244	9
T/NK | ref:NK_C2	GO:0031640	killing of cells of another organism	8/243	89/15651	0.0898876404494382	5.78942987931752	5.69027545107121	7.19644542312465e-05	0.00189230034950918	0.00189230034950918	GNLY/XCL1/GZMB/NKG7/GZMA/GZMM/PRF1/GZMH	8
T/NK | ref:NK_C2	GO:0141061	disruption of cell in another organism	8/243	89/15651	0.0898876404494382	5.78942987931752	5.69027545107121	7.19644542312465e-05	0.00189230034950918	0.00189230034950918	GNLY/XCL1/GZMB/NKG7/GZMA/GZMM/PRF1/GZMH	8
T/NK | ref:NK_C2	GO:0002710	negative regulation of T cell mediated immunity	5/243	29/15651	0.172413793103448	11.1047254150702	6.839783758329	7.58208423973843e-05	0.00193930183128453	0.00193930183128453	PTPRC/XCL1/TBX21/KLRC1/KLRD1	5
T/NK | ref:NK_C2	GO:0019883	antigen processing and presentation of endogenous antigen	5/243	29/15651	0.172413793103448	11.1047254150702	6.839783758329	7.58208423973843e-05	0.00193930183128453	0.00193930183128453	HLA-A/B2M/HLA-C/HLA-E/HLA-B	5
T/NK | ref:NK_C2	GO:0033631	cell-cell adhesion mediated by integrin	5/243	29/15651	0.172413793103448	11.1047254150702	6.839783758329	7.58208423973843e-05	0.00193930183128453	0.00193930183128453	SKAP1/ITGB1/CCL5/ITGAL/ITGB2	5
T/NK | ref:NK_C2	GO:0090322	regulation of superoxide metabolic process	5/243	29/15651	0.172413793103448	11.1047254150702	6.839783758329	7.58208423973843e-05	0.00193930183128453	0.00193930183128453	NFE2L2/TGFB1/TYROBP/ITGB2/GSTP1	5
T/NK | ref:NK_C2	GO:0110075	regulation of ferroptosis	5/243	29/15651	0.172413793103448	11.1047254150702	6.839783758329	7.58208423973843e-05	0.00193930183128453	0.00193930183128453	NFE2L2/ADGRG1/HSPA8/SQSTM1/GSTP1	5
T/NK | ref:NK_C2	GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	5/243	29/15651	0.172413793103448	11.1047254150702	6.839783758329	7.58208423973843e-05	0.00193930183128453	0.00193930183128453	CD69/XCL1/TBX21/RUNX3/HMGB1	5
T/NK | ref:NK_C2	GO:0002688	regulation of leukocyte chemotaxis	9/243	115/15651	0.0782608695652174	5.04057971014493	5.46147770914728	7.61310217679171e-05	0.00193930183128453	0.00193930183128453	XCL1/CCL3/CCL4/CX3CR1/RAC2/DUSP1/MAPK1/CCL5/HMGB1	9
T/NK | ref:NK_C2	GO:0002720	positive regulation of cytokine production involved in immune response	7/243	67/15651	0.104477611940299	6.72913211719182	5.90165668566279	7.85176427762318e-05	0.00199120742080524	0.00199120742080524	CD160/XCL1/TBX21/HLA-A/B2M/CD7/HLA-E	7
T/NK | ref:NK_C2	GO:0050671	positive regulation of lymphocyte proliferation	9/243	116/15651	0.0775862068965517	4.99712643678161	5.42635777612122	8.14348856888976e-05	0.00205605069796836	0.00205605069796836	PTPRC/XCL1/FCGR3A/HLA-A/SASH3/CCL5/HLA-E/HMGB1/NFATC2	9
T/NK | ref:NK_C2	GO:0070849	response to epidermal growth factor	6/243	47/15651	0.127659574468085	8.22222222222222	6.22714499642619	8.29938514822941e-05	0.00208618024915405	0.00208618024915405	ZFP36L1/ZFP36L2/FOS/ZFP36/MAPK1/GSTP1	6
T/NK | ref:NK_C2	GO:0032946	positive regulation of mononuclear cell proliferation	9/243	117/15651	0.0769230769230769	4.95441595441595	5.39163896126284	8.7045819741736e-05	0.00217843617301029	0.00217843617301029	PTPRC/XCL1/FCGR3A/HLA-A/SASH3/CCL5/HLA-E/HMGB1/NFATC2	9
T/NK | ref:NK_C2	GO:0034143	regulation of toll-like receptor 4 signaling pathway	5/243	30/15651	0.166666666666667	10.7345679012346	6.70208702581103	8.98406358252767e-05	0.00222882899138708	0.00222882899138708	PIK3R1/PTPN22/TNFAIP3/SQSTM1/HMGB1	5
T/NK | ref:NK_C2	GO:0097707	ferroptosis	5/243	30/15651	0.166666666666667	10.7345679012346	6.70208702581103	8.98406358252767e-05	0.00222882899138708	0.00222882899138708	NFE2L2/ADGRG1/HSPA8/SQSTM1/GSTP1	5
T/NK | ref:NK_C2	GO:0002690	positive regulation of leukocyte chemotaxis	8/243	92/15651	0.0869565217391304	5.60064412238325	5.55787642468781	9.11361437891122e-05	0.00224147774336498	0.00224147774336498	XCL1/CCL3/CCL4/CX3CR1/RAC2/MAPK1/CCL5/HMGB1	8
T/NK | ref:NK_C2	GO:0050764	regulation of phagocytosis	8/243	92/15651	0.0869565217391304	5.60064412238325	5.55787642468781	9.11361437891122e-05	0.00224147774336498	0.00224147774336498	PTPRC/FGR/IFNG/IL2RG/IL2RB/TGFB1/CD300A/HMGB1	8
T/NK | ref:NK_C2	GO:0002367	cytokine production involved in immune response	8/243	93/15651	0.0860215053763441	5.54042214257268	5.51503148963363	9.8396684661141e-05	0.00238915524543179	0.00238915524543179	CD160/XCL1/TBX21/HLA-A/B2M/CD7/TGFB1/HLA-E	8
T/NK | ref:NK_C2	GO:0002718	regulation of cytokine production involved in immune response	8/243	93/15651	0.0860215053763441	5.54042214257268	5.51503148963363	9.8396684661141e-05	0.00238915524543179	0.00238915524543179	CD160/XCL1/TBX21/HLA-A/B2M/CD7/TGFB1/HLA-E	8
T/NK | ref:NK_C2	GO:0141060	disruption of anatomical structure in another organism	8/243	93/15651	0.0860215053763441	5.54042214257268	5.51503148963363	9.8396684661141e-05	0.00238915524543179	0.00238915524543179	GNLY/XCL1/GZMB/NKG7/GZMA/GZMM/PRF1/GZMH	8
T/NK | ref:NK_C2	GO:0051384	response to glucocorticoid	9/243	119/15651	0.0756302521008403	4.87114845938375	5.32337167613519	9.92454175105452e-05	0.00239955234031852	0.00239955234031852	TBX21/AREG/ZFP36L1/ZFP36L2/FOS/DUSP1/ZFP36/TGFB1/GSTP1	9
T/NK | ref:NK_C2	GO:0010720	positive regulation of cell development	16/243	345/15651	0.0463768115942029	2.9870101986044	4.68668712857069	0.000101303081780962	0.00243896786768847	0.00243896786768847	PRKCH/ID2/XBP1/CX3CR1/IFNG/ZFP36L1/IL2RG/IL2RB/GPR65/TGFB1/ZAP70/TYROBP/RUNX3/BRD2/HMGB1/CXCR4	16
T/NK | ref:NK_C2	GO:0072538	T-helper 17 type immune response	7/243	70/15651	0.1	6.44074074074074	5.72923400177655	0.00010404769333007	0.00249452158882933	0.00249452158882933	CD69/RORA/TBX21/JAK1/JUNB/PSMB9/BRD2	7
T/NK | ref:NK_C2	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	5/243	31/15651	0.161290322580645	10.3882915173238	6.57073680317235	0.000105770854192658	0.00252522382436529	0.00252522382436529	CD69/TBX21/SPN/JAK1/BRD2	5
T/NK | ref:NK_C2	GO:0033623	regulation of integrin activation	4/243	17/15651	0.235294117647059	15.1546840958606	7.3329168587836	0.00011508172539757	0.00272471504198563	0.00272471504198563	PLEK/RAP1B/SKAP1/PTGER4	4
T/NK | ref:NK_C2	GO:0140131	positive regulation of lymphocyte chemotaxis	4/243	17/15651	0.235294117647059	15.1546840958606	7.3329168587836	0.00011508172539757	0.00272471504198563	0.00272471504198563	XCL1/CCL3/CCL4/CCL5	4
T/NK | ref:NK_C2	GO:2000351	regulation of endothelial cell apoptotic process	6/243	50/15651	0.12	7.72888888888889	5.98465767532522	0.000118147124549727	0.00278573344082951	0.0027857334408295	CD160/XBP1/NFE2L2/FASLG/TGFB1/TNFAIP3	6
T/NK | ref:NK_C2	GO:0002832	negative regulation of response to biotic stimulus	9/243	122/15651	0.0737704918032787	4.75136612021858	5.22377899870539	0.000120213134974609	0.00282278250273712	0.00282278250273712	TIGIT/YWHAZ/KLRC1/HLA-A/TGFB1/KLRD1/TNFAIP3/HLA-E/HLA-B	9
T/NK | ref:NK_C2	GO:0001916	positive regulation of T cell mediated cytotoxicity	5/243	32/15651	0.15625	10.0636574074074	6.4452390698643	0.000123782418632213	0.00285952421342271	0.00285952421342271	XCL1/HLA-A/HLA-C/HLA-E/HLA-B	5
T/NK | ref:NK_C2	GO:0002363	alpha-beta T cell lineage commitment	5/243	32/15651	0.15625	10.0636574074074	6.4452390698643	0.000123782418632213	0.00285952421342271	0.00285952421342271	CD69/TBX21/SPN/JAK1/BRD2	5
T/NK | ref:NK_C2	GO:0035456	response to interferon-beta	5/243	32/15651	0.15625	10.0636574074074	6.4452390698643	0.000123782418632213	0.00285952421342271	0.00285952421342271	IRF1/IFITM1/CALM1/PYHIN1/IFITM2	5
T/NK | ref:NK_C2	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	5/243	32/15651	0.15625	10.0636574074074	6.4452390698643	0.000123782418632213	0.00285952421342271	0.00285952421342271	CD69/TBX21/SPN/JAK1/BRD2	5
T/NK | ref:NK_C2	GO:0050729	positive regulation of inflammatory response	10/243	151/15651	0.0662251655629139	4.2653912190336	5.06343242000125	0.000125099067274546	0.00287828741076032	0.00287828741076032	MAP3K8/CCL3/NFKBIA/IFNG/NKG7/TGFB1/MAPK1/CCL5/PTGER4/HLA-E	10
T/NK | ref:NK_C2	GO:0042306	regulation of protein import into nucleus	6/243	51/15651	0.117647058823529	7.57734204793028	5.90827075422305	0.000132179408295233	0.00300991751717404	0.00300991751717404	FLNA/XBP1/NFKBIA/HSP90AA1/PIK3R1/TGFB1	6
T/NK | ref:NK_C2	GO:0030038	contractile actin filament bundle assembly	8/243	97/15651	0.0824742268041237	5.31195112638412	5.34965558112438	0.000132402610727424	0.00300991751717404	0.00300991751717404	EVL/PFN1/RHOC/PIK3R1/GPR65/ACTG1/PTGER4/ZEB2	8
T/NK | ref:NK_C2	GO:0043149	stress fiber assembly	8/243	97/15651	0.0824742268041237	5.31195112638412	5.34965558112438	0.000132402610727424	0.00300991751717404	0.00300991751717404	EVL/PFN1/RHOC/PIK3R1/GPR65/ACTG1/PTGER4/ZEB2	8
T/NK | ref:NK_C2	GO:1900180	regulation of protein localization to nucleus	9/243	124/15651	0.0725806451612903	4.6747311827957	5.15916970363716	0.000136155725767571	0.00308295464773714	0.00308295464773714	FLNA/YWHAZ/XBP1/NFKBIA/PYHIN1/HSP90AA1/PIK3R1/JAK1/TGFB1	9
T/NK | ref:NK_C2	GO:0002431	Fc receptor mediated stimulatory signaling pathway	5/243	33/15651	0.151515151515152	9.75869809203143	6.32515234525344	0.000144053397944576	0.00324888809751679	0.00324888809751679	PTPRC/YES1/FYN/FGR/IFNG	5
T/NK | ref:NK_C2	GO:0050920	regulation of chemotaxis	11/243	185/15651	0.0594594594594595	3.82962962962963	4.86198515567716	0.000151189378243934	0.00339640390653498	0.00339640390653498	XCL1/CCL3/CCL4/CX3CR1/RAC2/DUSP1/TGFB1/MAPK1/CCL5/GSTP1/HMGB1	11
T/NK | ref:NK_C2	GO:0032635	interleukin-6 production	9/243	126/15651	0.0714285714285714	4.6005291005291	5.09592428150581	0.000153827996086813	0.00342868181902873	0.00342868181902873	XBP1/IFNG/SELENOK/TGFB1/PTPN22/TYROBP/TNFAIP3/HLA-B/HMGB1	9
T/NK | ref:NK_C2	GO:0032675	regulation of interleukin-6 production	9/243	126/15651	0.0714285714285714	4.6005291005291	5.09592428150581	0.000153827996086813	0.00342868181902873	0.00342868181902873	XBP1/IFNG/SELENOK/TGFB1/PTPN22/TYROBP/TNFAIP3/HLA-B/HMGB1	9
T/NK | ref:NK_C2	GO:0032729	positive regulation of type II interferon production	7/243	75/15651	0.0933333333333333	6.01135802469136	5.46317693655657	0.000161321631600543	0.00358171684790933	0.00358171684790933	CD160/HLA-A/TXK/PTPN22/PSMB9/BTN3A2/CD244	7
T/NK | ref:NK_C2	GO:0042098	T cell proliferation	10/243	156/15651	0.0641025641025641	4.1286799620133	4.93190636226792	0.000163596235817321	0.00358962344654818	0.00358962344654818	IRF1/PTPRC/XCL1/MSN/HLA-A/RAC2/SPN/CCL5/HLA-E/HMGB1	10
T/NK | ref:NK_C2	GO:0002437	inflammatory response to antigenic stimulus	6/243	53/15651	0.113207547169811	7.29140461215933	5.76153581674343	0.000164194132413087	0.00358962344654818	0.00358962344654818	YES1/FYN/FCGR3A/FGR/HLA-E/HMGB1	6
T/NK | ref:NK_C2	GO:0002637	regulation of immunoglobulin production	6/243	53/15651	0.113207547169811	7.29140461215933	5.76153581674343	0.000164194132413087	0.00358962344654818	0.00358962344654818	PTPRC/XCL1/XBP1/TGFB1/SASH3/HLA-E	6
T/NK | ref:NK_C2	GO:0045581	negative regulation of T cell differentiation	6/243	53/15651	0.113207547169811	7.29140461215933	5.76153581674343	0.000164194132413087	0.00358962344654818	0.00358962344654818	IRF1/CD69/TBX21/PSMB9/RUNX3/HMGB1	6
T/NK | ref:NK_C2	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	5/243	34/15651	0.147058823529412	9.47167755991285	6.21008070151556	0.000166768860739928	0.00361818676571113	0.00361818676571113	HLA-A/B2M/HLA-C/HLA-E/HLA-B	5
T/NK | ref:NK_C2	GO:0010591	regulation of lamellipodium assembly	5/243	34/15651	0.147058823529412	9.47167755991285	6.21008070151556	0.000166768860739928	0.00361818676571113	0.00361818676571113	RAC2/ARPC2/ABI3/HSP90AA1/PIK3R1	5
T/NK | ref:NK_C2	GO:0070664	negative regulation of leukocyte proliferation	7/243	76/15651	0.0921052631578947	5.932261208577	5.41285021913448	0.000175370034411448	0.00379038415284743	0.00379038415284743	XCL1/SPN/TYROBP/CD300A/TNFAIP3/HLA-E/GSTP1	7
T/NK | ref:NK_C2	GO:0033002	muscle cell proliferation	10/243	158/15651	0.0632911392405063	4.07641819034224	4.88082601153638	0.000181568746757531	0.00390085047032851	0.00390085047032851	ID2/XBP1/IFNG/PIK3R1/FOS/TGFB1/CCL5/TGFBR3/TNFAIP3/GSTP1	10
T/NK | ref:NK_C2	GO:0002281	macrophage activation involved in immune response	4/243	19/15651	0.210526315789474	13.5594541910331	6.879034164648	0.000182895248581273	0.00390085047032851	0.00390085047032851	CX3CR1/IFNG/TYROBP/HMGB1	4
